Token,Type,0-arch/arch_3,1-arch/arch_3,2-arch/arch_3,3-arch/arch_3,4-arch/arch_3,0-banana/banana_1,1-banana/banana_1,2-banana/banana_1,0-cabbage/cabbage_1,1-cabbage/cabbage_1,2-cabbage/cabbage_1,3-cabbage/cabbage_1,0-carrot/carrot_1,1-carrot/carrot_1,2-carrot/carrot_1,3-carrot/carrot_1,4-carrot/carrot_1,5-carrot/carrot_1,0-corn/corn_4,1-corn/corn_4,2-corn/corn_4,3-corn/corn_4,4-corn/corn_4,0-cube/cube_1,1-cube/cube_1,2-cube/cube_1,3-cube/cube_1,0-cuboid/cuboid_1,1-cuboid/cuboid_1,2-cuboid/cuboid_1,3-cuboid/cuboid_1,4-cuboid/cuboid_1,0-cucumber/cucumber_1,1-cucumber/cucumber_1,2-cucumber/cucumber_1,3-cucumber/cucumber_1,4-cucumber/cucumber_1,0-cylinder/cylinder_1,1-cylinder/cylinder_1,2-cylinder/cylinder_1,3-cylinder/cylinder_1,4-cylinder/cylinder_1,0-eggplant/eggplant_4,1-eggplant/eggplant_4,2-eggplant/eggplant_4,3-eggplant/eggplant_4,0-lemon/lemon_1,1-lemon/lemon_1,2-lemon/lemon_1,0-lime/lime_4,1-lime/lime_4,2-lime/lime_4,3-lime/lime_4,4-lime/lime_4,0-orange/orange_1,1-orange/orange_1,2-orange/orange_1,0-plum/plum_3,1-plum/plum_3,2-plum/plum_3,3-plum/plum_3,4-plum/plum_3,0-potato/potato_4,1-potato/potato_4,2-potato/potato_4,3-potato/potato_4,0-semicylinder/semicylinder_3,1-semicylinder/semicylinder_3,2-semicylinder/semicylinder_3,3-semicylinder/semicylinder_3,4-semicylinder/semicylinder_3,0-tomato/tomato_3,1-tomato/tomato_3,2-tomato/tomato_3,3-tomato/tomato_3,0-triangle/triangle_3,1-triangle/triangle_3,2-triangle/triangle_3,3-triangle/triangle_3,4-triangle/triangle_3
butter,object,0.00012721257807451583,2.855406808178917e-06,3.870582340760785e-05,0.0003107314524160903,7.62712777108258e-06,0.00010424394781774058,0.2041352583163391,3.34750150913403e-07,3.5230052978134913e-06,3.071207762052395e-07,1.0240191255536702e-05,1.6604837288605804e-08,7.231360183412462e-13,2.4395603973185493e-16,2.0847162054730124e-06,1.9329125101044508e-10,1.1835684872638961e-08,5.617144311336652e-14,2.768462933047938e-13,4.8426005265085406e-14,2.5319850824503255e-14,8.681060410909435e-12,1.426623753673903e-07,0.0016741756840281791,0.000962759524859698,0.1341915904126622,0.024538797986772214,0.12383384370838264,0.8533820011222205,0.745732185566823,1.5715613420531802e-05,3.6954414379598694e-07,4.468996345669436e-07,4.749425961101184e-09,1.4139164049381834e-06,7.377572896477964e-10,4.632598038304418e-07,1.7881333002121406e-13,1.5266629983785207e-05,7.558706317018336e-06,5.7608584038105104e-05,9.180158928031295e-05,9.24143745774694e-05,1.0874209309867972e-07,0.00013807950302810663,4.945444290323004e-07,1.2701985957498207e-09,1.1366055925499342e-06,5.435753254994419e-07,9.474746198135615e-07,4.651700836074328e-05,8.413455161010553e-06,1.5769469029674814e-05,0.0001622170086084884,6.536033609711826e-08,4.439013444002207e-09,1.0695349000071554e-07,6.408142062320389e-09,1.5244017815216993e-09,2.1231249091822785e-08,1.959028281223667e-07,5.18025340404529e-10,1.6437706137258422e-09,2.0599524951893902e-10,1.9124967143789402e-08,5.0065109486640274e-09,0.0032899440638077485,9.985000288032127e-05,0.00037358174611371893,0.028260138528908123,0.022275061940422846,2.531613983873761e-11,3.945620953411689e-11,2.13392929799078e-10,6.058225684992788e-09,0.0002944544966387993,4.409558564019972e-05,0.003603443931641159,3.225424599253847e-09,0.0003990182673045456
cababage,rgb,1.3647481609411722e-07,5.568608804223342e-10,8.059908162129656e-09,2.5167834515428977e-09,2.7552432049200987e-11,3.854038066561694e-10,6.98619227186047e-11,6.091801059894027e-11,0.9976549065168401,0.9985728097076059,0.998529965548845,0.9827532416367,7.291080615649341e-05,5.3198216421260546e-05,2.1228716028885013e-06,2.0881103233159656e-06,4.918945819186484e-09,5.005940244177256e-10,0.8781671933205738,0.8430334232492489,0.8086122300575461,0.7739446279788261,0.8025884905167426,1.6252503889954678e-33,1.7144760887215037e-33,1.641797288758432e-33,4.77588520289437e-33,7.489120569730107e-33,1.9127821843702716e-33,1.8303399236712574e-33,1.851871173504868e-33,9.731768593897288e-34,6.316487254098393e-10,7.541539062623382e-09,1.1680309899114707e-08,2.165661849587303e-06,4.73669106377769e-05,6.60353840290977e-30,3.3731071862075826e-32,3.68353174259221e-30,3.4091148656266437e-32,3.1721000278235055e-32,0.8988497132970493,0.13208549955162893,0.09516671553667305,0.005292975144086966,1.9969787737125534e-39,4.529695932090581e-39,1.6054468421690023e-39,2.897371495433461e-27,1.1964680630392073e-24,1.2845374027286194e-24,3.400123100160144e-26,7.057865648185557e-25,4.722991241082948e-32,1.3197141891681563e-28,5.7172022889523816e-36,0.3726758291400104,0.04757383756069409,0.0064566920173511465,0.0003539469787191853,2.8969567199519416e-06,2.3366949932414396e-17,1.3364393285230077e-21,6.332546553142471e-25,1.018986819200645e-26,5.0107506788499184e-33,5.226204585168541e-29,1.7109652486596764e-33,1.0829772142769344e-28,1.6811566629160576e-33,6.465257189219395e-53,7.4672023646274835e-53,4.058745557526847e-54,2.3706187168555085e-54,3.792747174893815e-10,2.739637995067658e-10,4.497722827334222e-10,2.0600101558737473e-08,2.87512469093748e-09
cababage,shape,0.1379184990456029,3.899572480859694e-05,0.0006055484091054287,2.61693257485883e-08,2.5374389564122076e-07,3.5179284044199673e-06,0.00047903102971123303,9.52237720417769e-09,0.9999645368417085,0.99952245512152,0.9989798944588847,0.9988192578284187,6.639406381516077e-05,0.0002806285064451536,8.976539894077612e-05,6.661798079073945e-05,0.00019305281482019787,5.3668452300376794e-05,1.5692520002154958e-05,4.919660685872805e-05,3.118068476028326e-05,6.893130862716266e-06,5.8377533603465044e-05,0.0002678089952027907,0.0012531192287456548,4.690776829075084e-05,5.819483443797757e-06,8.79557813774726e-05,8.383777483230446e-06,9.438579722505546e-07,2.841114466399052e-07,2.8797711408191866e-06,1.3348105477798137e-05,1.3719065191938772e-05,4.099833842481712e-06,1.6617127457146752e-06,4.315671334220702e-05,1.0356364170223058e-07,1.681286190116625e-07,1.2428226073086266e-07,3.156257724123799e-07,1.2684841945480662e-08,7.781706682902105e-08,9.405627321573174e-08,5.849194877341964e-08,1.748577900780693e-07,4.710497350433847e-07,2.7243404212697994e-08,9.49696336765248e-09,5.515034973555042e-07,2.4741816885229167e-05,1.5889266020763415e-06,8.506619089770716e-06,7.758282807401835e-06,6.503500830104193e-08,2.111452258227711e-08,1.9278433683510995e-08,0.0006260013317796409,0.0004481399391337987,2.7587314158702567e-05,0.0001508242950241806,1.60772405276117e-05,1.3605184814011424e-07,7.216372942534595e-07,1.27385794774581e-07,1.2513358013710337e-07,2.4429035122789737e-05,1.3634613307962072e-06,1.8402165447771244e-06,3.5425405848557364e-07,2.541131257754754e-07,2.312224046193264e-07,6.833538221018166e-08,1.9647499211213834e-07,2.8987094207594594e-07,0.0005703753394011426,1.017635804154484e-07,7.254753594447811e-07,4.9712036656234766e-08,1.617372858474116e-06
cababage,object,0.1331671207694156,3.4972143847109784e-05,0.0004912783596983197,1.9213828286088922e-08,1.30852333724296e-07,1.153424770647553e-05,0.0009667680759460339,4.708256943898742e-08,0.9999686226392205,0.9997301344079411,0.9990967939559827,0.9988910909149421,0.0003407573324825717,0.0009941389768310619,0.0005160817088986527,0.00024164681976563337,0.0012671872761922441,0.0001439846042012185,2.4987808421406108e-05,5.063534176135045e-05,3.2628064860382907e-05,9.205344205276087e-06,6.812062751637903e-05,0.0002318651962712978,0.0009842817261326987,3.503464959076923e-05,5.168293499404465e-06,8.466290038397472e-05,5.293414059123197e-06,6.535773962342599e-07,2.358391291519836e-07,2.6878275986710905e-06,1.0137684553238667e-05,9.190703931541165e-06,5.024893338011291e-06,9.59568479183861e-07,6.680611414700567e-05,9.819411063136063e-08,2.7589282842149715e-07,2.5573571814770165e-07,5.014399790199631e-07,1.8328035059966278e-08,4.131992886868832e-07,4.801981862757827e-07,2.834505809786812e-07,5.902559671763384e-07,4.673358433633596e-07,4.740490271539281e-08,1.642231278161448e-08,3.83310203611807e-07,1.5690620644313084e-05,1.154270564176508e-06,5.7932672988136165e-06,5.049309302769235e-06,1.6342056286828595e-07,5.748713665703128e-08,4.689347307756336e-08,0.0031293519988939886,0.0022526758216732732,0.0002085853630244158,0.0009108845183362538,0.0001045754962878924,2.9623661269264087e-07,1.3296350900035749e-06,2.9621535188792993e-07,4.0370737049392497e-07,1.3752686670719615e-05,8.822730835112573e-07,1.0889590474369067e-06,3.2035851534403085e-07,2.0748658473635055e-07,1.0771766946393604e-06,3.9127896419178133e-07,1.2624310694319761e-06,1.9359918886023556e-06,0.00035097815413519235,6.696453639189614e-08,7.184194474067803e-07,2.6997535132683303e-08,1.2108266591997295e-06
cabage,rgb,5.808146534391099e-17,9.129725542985736e-20,2.7299308762215882e-18,2.851667077766643e-18,1.844737243996792e-20,3.5660477961692065e-10,6.87294973512645e-11,9.08746290507165e-11,0.9885354371144622,0.998592533978647,0.9986098395630774,0.8519876878990569,0.20428179564594204,0.4029862999129268,0.03857403812182743,0.08822222353933713,0.0018977372778922533,0.000706555095368163,0.614611249014052,0.5319665961948831,0.46283442676759906,0.40322914445334257,0.4937776023380124,6.954524052692384e-33,8.41687866219777e-33,8.138424494183238e-33,2.5996509776453276e-32,2.2072532689452566e-32,6.768559571852853e-33,6.549221672366589e-33,7.682014562616423e-33,4.383355384778376e-33,4.066089856869387e-16,7.349565166592191e-15,1.88558368196144e-14,8.459086392626767e-12,3.625826455626801e-10,2.2688943089355868e-29,2.772151047194785e-31,2.0030714493029233e-29,3.417025663047307e-31,3.206297266158354e-31,0.1887683458520499,0.002716085970209806,0.002038597651101114,6.772875988070812e-05,2.3854182046146498e-33,5.701611246111553e-33,3.010781804256677e-33,7.11014297240564e-33,7.2847316604649e-30,1.0633991910938523e-29,7.668607737164986e-31,1.8310894806795483e-29,3.314850985049027e-24,2.4718009410709414e-20,4.2963034682086764e-27,0.9999846167490336,0.9999609732163931,0.9999894509881081,0.9998953821923097,0.9993030064809525,5.897482056007645e-14,6.962729087008691e-17,5.42194297194548e-19,2.3663892151294484e-20,2.409262941844034e-32,1.201187938136164e-28,1.2800268124894868e-32,2.687562705486355e-28,1.7268752638880943e-32,3.1829576706695837e-27,4.474465309857022e-27,4.275584797005775e-28,5.452543169304656e-28,1.138599294004015e-19,8.981432103250441e-20,2.040618732085568e-19,1.6796487071310388e-17,1.8098455701842586e-18
cabage,shape,0.040820368764744965,9.173045060382842e-05,7.100364364741234e-05,7.069590779965186e-06,2.273452921887276e-05,6.375770329799607e-06,5.387408820649863e-05,1.0781847636901093e-06,0.9973160223380565,0.9255433957676981,0.990100716914873,0.9655099314846868,9.405673400912507e-05,0.0001586110676052015,3.3153551110087205e-05,0.00012430932930231476,1.343654531651211e-05,3.6912541127521855e-05,1.2346233460270637e-05,1.9296157379668128e-05,1.1936461451734392e-05,5.696326361308556e-06,1.2023731765600883e-05,4.386554116945847e-05,0.0002560884579534044,5.073006974474558e-05,1.6516741229223012e-05,1.2031738018700432e-05,2.5946682012434807e-05,6.17236250464177e-06,7.560094606435939e-07,3.2487561892759594e-06,1.80426981605361e-05,1.9926972587661522e-05,4.355976520873145e-06,6.736956054050164e-06,4.802207891474062e-05,1.2317655915049689e-06,8.866094309535757e-08,9.438078328507378e-08,1.0139645054896679e-07,1.5735084392986437e-08,1.8601007772584996e-06,4.132570158347415e-06,1.105272706041291e-06,1.5285052092933038e-06,1.4692744148716596e-07,2.71780779360605e-08,2.395138332841163e-08,7.579523175676107e-07,8.061790599535437e-06,9.74007124184873e-07,4.128851427397219e-06,7.276464142389898e-06,3.393925518341467e-07,8.74532598543418e-08,7.050604603755632e-08,0.00019314434935777702,9.02296493982875e-05,1.312710504743727e-05,4.348784891297937e-05,1.1453081865891917e-05,2.738144894792809e-07,1.9369589796044157e-07,1.2255434147900663e-07,7.066383828302033e-08,1.3897745473435504e-05,2.3823811851870152e-06,9.815987085305239e-07,7.613342960956998e-07,7.793529327854089e-07,5.803855717967715e-07,3.734574665547614e-07,8.251107690005147e-07,1.6256140587835943e-06,2.0824971948922244e-05,3.519609785666199e-06,1.162249270059208e-06,4.679125567601008e-07,3.5443000387520176e-07
cabage,object,0.029724019588027957,6.210033872442044e-05,4.156643092036257e-05,2.977604722573247e-06,6.560726293862543e-06,6.9191540861810705e-06,5.301442880837197e-05,1.890961468192279e-06,0.9976244296869751,0.9514348815029108,0.9911799571119791,0.9683573886239019,0.00018639047539528847,0.00027677690210838556,7.145859577764391e-05,0.0002382354927116475,3.648827197599584e-05,6.256309476914825e-05,1.3167834862016105e-05,1.8215955009976036e-05,1.1438932085357988e-05,5.780320844287098e-06,1.1665349333516884e-05,2.8545782179243777e-05,0.00015953349583473872,2.8674299995025715e-05,9.95477630342236e-06,8.548788253704695e-06,1.2535498820837876e-05,3.0130675479003754e-06,4.0846352299600467e-07,2.0808294582354777e-06,8.51097979057408e-06,9.343569727390512e-06,2.8826296750060198e-06,3.541146916013266e-06,4.383052615701721e-05,6.666196472212332e-07,8.271414075462242e-08,1.0168853968659945e-07,9.10648157236234e-08,1.1372751169332076e-08,3.096327042326892e-06,6.612311344092256e-06,1.680185389922564e-06,1.997461031045874e-06,1.110552902153123e-07,2.698607872719779e-08,2.3380434890122656e-08,3.4472267036535446e-07,3.768060654197609e-06,4.7037615640764386e-07,1.9628569218140505e-06,3.384875839945955e-06,4.27556025291689e-07,1.2720220075312522e-07,8.650462137374803e-08,0.0005701298683249258,0.00026959441866892945,4.605571229046957e-05,0.00013345316978067312,3.896000627788094e-05,3.5191545361790647e-07,2.2905242891629795e-07,1.588242743209805e-07,1.1459051867801825e-07,6.358874703088079e-06,1.134301141308548e-06,4.608901307722988e-07,4.2171776488837994e-07,4.172400660684688e-07,1.8223836663210333e-06,1.3186150179060154e-06,3.1265960834713647e-06,6.103372861783176e-06,9.711177944059651e-06,1.2371655268263326e-06,7.500378636589625e-07,2.0071433667938113e-07,2.0819984784291856e-07
cabbage,rgb,0.23000667097150498,0.11665735680508786,0.16723821553271423,0.15031896270742598,0.08140844224183313,0.08641389138381528,0.06742427215885843,0.06528260142030902,0.8627054378485319,0.86445876481083,0.8638324983126225,0.829779548469087,0.3127206646307412,0.2915512666621116,0.19922383987708353,0.1929208019229818,0.07993880955329045,0.05472960079152209,0.7804652042619195,0.7734066556716005,0.7675199298009294,0.7622639615069389,0.7656212453134903,1.6383068294743086e-05,1.6463559963164255e-05,1.6343471087485785e-05,1.9395453162842486e-05,2.1226358782774523e-05,1.6911804037333804e-05,1.6785771368320207e-05,1.6749381554637856e-05,1.5048995920240356e-05,0.12489438026355569,0.17259855295282606,0.18147271737496376,0.32823702650943215,0.43597232349014875,6.36099001084833e-05,2.634758521878595e-05,5.711556131715642e-05,2.624469561340707e-05,2.5932940507345864e-05,0.7959062784797479,0.6861140356518984,0.6737751887566759,0.572800881768952,1.2166932982007915e-06,1.3875669906972074e-06,1.1566210066896977e-06,0.00023586501028620988,0.0006178608626579268,0.000621661135945519,0.0003387747429953184,0.0005524958222188576,1.6423918349661763e-05,5.650922745274998e-05,3.5146210416557947e-06,0.5945245159519321,0.48852902804462806,0.3756015510061573,0.2767253512689393,0.1400112027348077,0.00527852348302942,0.0010083654775713319,0.0002686742868586731,0.00013380122448724283,1.961520518667616e-05,8.996505940944942e-05,1.626607170442791e-05,0.00010101557701323444,1.607578980453673e-05,1.212186346367366e-09,1.2280172549014598e-09,7.501727307671288e-10,6.617420318607013e-10,0.11396914279521443,0.10952514784948243,0.11797894643487902,0.19277472241057667,0.15088538764355205
cabbage,shape,0.02090747252402771,3.7061304423067094e-05,4.609976682635103e-05,6.491228909263814e-10,9.796605052129833e-10,2.338550235908933e-05,2.2452572333372856e-07,2.217053327583499e-09,0.9999592510635202,0.9955051344120167,0.004148035107868829,0.5487050004138648,2.3087869399567813e-09,9.602111634713577e-10,3.702943054844413e-05,5.999543189569705e-09,0.00015766101419393015,4.474349353816176e-11,3.5389244463168665e-10,2.682885204738483e-10,2.4715308417189787e-10,1.088381825467022e-08,9.22362388795893e-09,3.0459264162371652e-05,0.0005765367397574983,7.097312023659508e-06,7.186728659126415e-08,0.00015127140886642682,4.223239118377989e-09,1.6569762199112315e-10,2.2088918886030432e-07,1.1587402521204135e-05,2.8382798121232793e-06,1.9283527493911586e-08,2.8308956477182215e-06,5.76493062219052e-10,3.769570758007425e-06,5.800269980160863e-10,4.429664817649811e-08,3.5876271330177755e-09,4.70150228605153e-08,2.419917972897184e-09,2.3479309405920938e-11,3.6979214073855937e-13,1.454877761755389e-12,1.0256220394678081e-09,1.056571564344848e-06,1.0942456713675113e-07,3.346664322833282e-08,0.0034790837408238567,0.06417308027486754,0.0366264362938254,0.022661406359609424,0.0006471272120460779,1.2329817816272539e-08,7.0562357868736325e-09,9.803863352886122e-09,0.004211919266503524,0.014450751963528227,0.007744082178213018,0.02969354275161756,0.00042296291766104506,1.0638800528790111e-06,1.8040378618105096e-05,8.545230231409472e-07,2.7294077222514887e-06,9.150054589348985e-07,1.585470192807523e-07,1.070613778722001e-08,3.1043725261176965e-09,1.4754536985651796e-08,4.1660953940417904e-09,1.3546580238126148e-08,1.7945777316493634e-07,2.0042316841503912e-07,0.002387650498006851,5.3580739617895285e-09,2.0062815242168928e-07,2.6667344616243192e-09,5.784983990201559e-06
cabbage,object,0.029487751302807515,0.003586283796053964,0.0012609811446723117,8.813752176350376e-11,2.6762087328079554e-10,4.573671917557978e-06,2.0958954645280553e-07,1.9499053007248118e-11,0.9999809126278676,0.9850797892027932,0.0004676472417782361,0.20724071463169363,3.6710207169626476e-11,3.156281945984325e-11,2.7973531155782695e-05,9.980754142606661e-12,0.0006255348157912511,5.672050205557872e-13,1.365010155750122e-12,7.162403195892887e-13,9.995726878751742e-13,2.6359927867342344e-11,5.082527067528267e-10,0.00039095233938800486,0.06088310407862435,1.7521001597973727e-05,6.688056679687912e-08,0.00010246736535113592,1.6630512571911555e-07,1.990247169666501e-09,4.661113798922197e-07,3.068198272875187e-05,1.0995176581303047e-06,3.1541932818882056e-09,1.3052252429576133e-07,1.1769813372971316e-10,1.1204827506599801e-05,8.75023546985799e-10,8.130478942149191e-07,4.1488185582239625e-08,7.551548671408933e-07,5.251023332240848e-09,1.5476001762584627e-11,5.240833844391061e-14,2.3372913266805483e-12,1.989284966290061e-10,1.180002340677926e-06,6.80460320918702e-08,1.5988936143259723e-08,0.005802168128997398,0.02030211948601398,0.006807757573480197,0.004939303753903071,0.00011974483495479185,2.1384556583238105e-10,1.0847503554665906e-10,5.256365105781938e-10,0.00015323112290428396,6.135115363601281e-05,2.021435362332923e-06,2.5924421988009335e-06,1.6465528973478978e-06,7.611177280502454e-08,8.196438972282428e-07,3.1532631671577074e-08,4.640044337398826e-07,2.4020981880964703e-06,1.1420377665909567e-06,2.037259512926659e-08,1.4116938533888346e-08,1.1253659652078552e-07,1.9787619893832493e-13,5.326131411517463e-13,1.9087333458576418e-11,1.4872846955372906e-11,0.02816390718202867,3.1697425968998335e-08,8.020515024775326e-08,3.9285154025840686e-09,6.8116022773027235e-06
cake,rgb,4.913315502700745e-62,2.860184697804835e-68,1.3006570805751057e-65,4.440178143507596e-67,1.6923804829662622e-71,1.828430077028611e-46,8.802923882356642e-48,2.7362818728284636e-47,2.2487540874511767e-21,2.464294238152414e-18,2.589907983548092e-18,5.725936418486846e-25,7.415706500678684e-23,5.40193813475267e-21,2.262617195896768e-23,7.318049677372328e-22,9.065579890652956e-24,1.4194370539371773e-23,2.6041127026510917e-26,1.0372423346949315e-26,4.9087703863691695e-27,2.5544881613509957e-27,7.629275942204489e-27,1.3412558745380963e-83,2.2360565340273538e-83,2.1572670766367094e-83,1.4807956131436238e-82,4.32852441488533e-83,9.505721138742797e-84,9.201135183604907e-84,1.4856751067708363e-83,7.201009909377522e-84,6.771206375209716e-64,2.227150997503039e-61,1.7155397314907725e-60,5.8031276633208526e-55,2.1489176352471027e-51,2.520195260851783e-78,1.0953990578357414e-80,4.32953127304162e-78,2.0881345761956784e-80,1.9187267311856936e-80,4.697343109941075e-29,4.900665545740023e-34,2.615188848437722e-34,6.947660406640604e-38,1.0718217173270837e-74,4.5319923192419846e-74,3.642452910915832e-74,9.093378625305193e-92,9.949273898096115e-87,2.4403018864650786e-86,1.1351922168586707e-87,1.8700055153943778e-85,1.0369014113191677e-56,2.0869425235598878e-49,2.7503374683429974e-59,2.452822982671609e-07,2.6619889067761803e-07,0.0033953727582554513,3.220925430761306e-05,0.00011544363884258522,8.11408399618911e-48,1.5190239343030467e-50,7.835137942984378e-52,2.783038519959659e-53,1.0801277231883802e-82,1.812821360113741e-77,8.355504682994794e-83,7.268414610771865e-77,2.2078322720314048e-82,2.6338444506139083e-19,8.043527961836264e-19,6.523296028856284e-20,8.184237652817774e-19,5.473102860446708e-69,2.422298985173822e-69,7.225459661977715e-69,6.957638556129816e-65,5.638960220227131e-67
